customer_id,tenure_months,monthly_logins,churn_probability,churned
CUST_011044,7,7,0.345,1
CUST_011045,8,19,0.275,0
CUST_011046,5,19,0.305,0
CUST_011047,10,17,0.265,1
CUST_011048,6,4,0.27,0
CUST_011049,6,12,0.33,1
CUST_011050,11,8,0.3,0
CUST_011051,18,27,0.135,0
CUST_011052,23,12,0.16,0
CUST_011053,24,16,0.13,0
CUST_011054,22,28,0.09,0
CUST_011055,3,12,0.26,1
CUST_011056,5,0,0.4,0
CUST_011057,21,20,0.14,0
CUST_011058,12,13,0.265,0
CUST_011059,18,24,0.15,0
CUST_011060,6,25,0.165,0
CUST_011061,2,22,0.32,0
CUST_011062,3,24,0.3,0
CUST_011063,21,13,0.175,0
CUST_011064,6,16,0.31,0
CUST_011065,7,18,0.29,0
CUST_011066,1,7,0.405,1
CUST_011067,15,9,0.155,0
CUST_011068,17,9,0.235,0
CUST_011069,18,14,0.2,0
CUST_011070,2,26,0.3,1
CUST_011071,12,15,0.255,0
CUST_011072,7,25,0.255,0
CUST_011073,22,8,0.19,1
CUST_011074,24,16,0.13,0
CUST_011075,12,4,0.31,0
CUST_011076,22,18,0.14,0
CUST_011077,8,14,0.3,0
CUST_011078,7,12,0.32,0
CUST_011079,19,5,0.235,1
CUST_011080,4,27,0.275,1
CUST_011081,13,12,0.26,1
CUST_011082,7,13,0.215,0
CUST_011083,17,25,0.155,0
CUST_011084,14,18,0.22,0
CUST_011085,11,17,0.255,0
CUST_011086,24,20,0.11,0
CUST_011087,8,11,0.315,0
CUST_011088,10,15,0.175,0
CUST_011089,8,29,0.225,0
CUST_011090,9,25,0.235,1
CUST_011091,6,14,0.32,1
CUST_011092,4,8,0.37,0
CUST_011093,20,8,0.21,0
CUST_011094,14,18,0.22,0
CUST_011095,2,34,0.26,0
CUST_011096,14,23,0.195,0
CUST_011097,10,8,0.31,1
CUST_011098,5,23,0.285,1
CUST_011099,15,28,0.16,0
CUST_011100,7,15,0.305,1
CUST_011101,12,3,0.315,0
CUST_011102,16,13,0.225,0
CUST_011103,21,18,0.15,0
CUST_011104,18,18,0.18,0
CUST_011105,24,17,0.125,0
CUST_011106,13,14,0.15,0
CUST_011107,17,14,0.21,1
CUST_011108,5,24,0.28,1
CUST_011109,20,31,0.095,0
CUST_011110,10,12,0.29,0
CUST_011111,8,11,0.315,0
CUST_011112,11,19,0.245,0
CUST_011113,13,17,0.135,0
CUST_011114,16,11,0.235,0
CUST_011115,18,28,0.13,0
CUST_011116,20,16,0.17,1
CUST_011117,15,3,0.285,1
CUST_011118,13,8,0.28,0
CUST_011119,12,7,0.295,0
CUST_011120,2,24,0.31,0
CUST_011121,10,25,0.225,0
CUST_011122,9,11,0.305,0
CUST_011123,9,21,0.255,1
CUST_011124,23,18,0.13,0
CUST_011125,7,15,0.305,0
CUST_011126,19,16,0.08,0
CUST_011127,8,31,0.215,1
CUST_011128,5,12,0.34,0
CUST_011129,11,8,0.2,0
CUST_011130,17,13,0.215,0
CUST_011131,2,24,0.21,0
CUST_011132,22,18,0.14,0
CUST_011133,3,15,0.345,0
CUST_011134,5,21,0.195,0
CUST_011135,18,12,0.21,0
CUST_011136,1,26,0.31,0
CUST_011137,6,17,0.305,0
CUST_011138,16,6,0.26,0
CUST_011139,16,17,0.105,0
CUST_011140,4,20,0.31,0
CUST_011141,9,17,0.175,0
CUST_011142,8,27,0.135,0
CUST_011143,17,22,0.17,0
CUST_011144,9,14,0.19,1
CUST_011145,22,11,0.175,0
CUST_011146,10,27,0.215,0
CUST_011147,12,13,0.265,0
CUST_011148,13,16,0.24,0
CUST_011149,5,24,0.18,0
CUST_011150,23,18,0.13,0
CUST_011151,17,25,0.155,0
CUST_011152,4,10,0.36,1
CUST_011153,7,25,0.255,0
CUST_011154,16,20,0.19,1
CUST_011155,15,13,0.235,0
CUST_011156,3,25,0.195,0
CUST_011157,9,30,0.21,1
CUST_011158,22,10,0.18,0
CUST_011159,10,12,0.29,0
CUST_011160,11,35,0.165,0
CUST_011161,4,23,0.295,1
CUST_011162,19,4,0.24,0
CUST_011163,12,23,0.215,1
CUST_011164,4,19,0.315,0
CUST_011165,9,24,0.24,0
CUST_011166,16,7,0.255,0
CUST_011167,9,21,0.255,0
CUST_011168,20,18,0.16,0
CUST_011169,8,12,0.31,0
CUST_011170,16,13,0.125,0
CUST_011171,23,29,0.075,0
CUST_011172,5,11,0.345,1
CUST_011173,11,11,0.285,1
CUST_011174,12,6,0.3,0
CUST_011175,2,8,0.39,0
CUST_011176,10,12,0.29,0
CUST_011177,6,8,0.35,0
CUST_011178,22,18,0.14,0
CUST_011179,4,11,0.255,0
CUST_011180,23,14,0.05,0
CUST_011181,14,26,0.18,0
CUST_011182,12,20,0.13,0
CUST_011183,6,23,0.275,0
CUST_011184,15,13,0.235,0
CUST_011185,17,18,0.19,1
CUST_011186,17,23,0.165,1
CUST_011187,15,23,0.185,0
CUST_011188,14,28,0.07,0
CUST_011189,20,14,0.18,0
CUST_011190,21,20,0.14,0
CUST_011191,8,26,0.24,0
CUST_011192,21,28,0.1,0
CUST_011193,21,25,0.02,0
CUST_011194,5,15,0.225,0
CUST_011195,5,15,0.325,0
CUST_011196,10,20,0.15,0
CUST_011197,1,18,0.35,0
CUST_011198,20,30,0.1,0
CUST_011199,1,9,0.395,0
CUST_011200,11,23,0.225,0
CUST_011201,18,7,0.235,0
CUST_011202,3,6,0.39,0
CUST_011203,18,17,0.085,0
CUST_011204,18,12,0.21,0
CUST_011205,13,24,0.1,0
CUST_011206,14,11,0.255,0
CUST_011207,15,16,0.22,1
CUST_011208,2,4,0.41,0
CUST_011209,4,10,0.36,0
CUST_011210,10,30,0.2,0
CUST_011211,6,18,0.3,0
CUST_011212,7,14,0.31,0
CUST_011213,13,0,0.32,0
CUST_011214,12,13,0.265,0
CUST_011215,13,36,0.14,0
CUST_011216,20,8,0.21,0
CUST_011217,12,33,0.165,0
CUST_011218,22,15,0.155,0
CUST_011219,4,25,0.285,0
CUST_011220,6,10,0.34,0
CUST_011221,9,11,0.305,1
CUST_011222,6,12,0.33,0
CUST_011223,2,22,0.32,1
CUST_011224,23,22,0.11,1
CUST_011225,18,36,0.09,0
CUST_011226,24,28,0.07,0
CUST_011227,4,25,0.185,0
CUST_011228,19,0,0.26,0
CUST_011229,2,32,0.27,0
CUST_011230,3,22,0.31,0
CUST_011231,17,0,0.28,1
CUST_011232,17,27,0.145,0
CUST_011233,22,4,0.21,0
CUST_011234,11,24,0.22,0
CUST_011235,24,19,0.115,1
CUST_011236,2,18,0.24,0
CUST_011237,5,5,0.375,1
CUST_011238,13,21,0.115,0
CUST_011239,2,34,0.26,0
CUST_011240,19,18,0.17,0
CUST_011241,13,10,0.27,1
CUST_011242,14,21,0.105,0
CUST_011243,22,21,0.125,0
CUST_011244,18,30,0.12,0
CUST_011245,23,22,0.02,0
CUST_011246,15,10,0.25,0
CUST_011247,14,36,0.13,0
CUST_011248,8,22,0.26,0
CUST_011249,11,33,0.175,0
CUST_011250,21,32,0.08,1
CUST_011251,14,19,0.215,1
CUST_011252,6,18,0.3,1
CUST_011253,13,12,0.26,1
CUST_011254,18,20,0.17,1
CUST_011255,6,21,0.285,1
CUST_011256,16,20,0.19,0
CUST_011257,11,24,0.22,0
CUST_011258,21,15,0.065,0
CUST_011259,6,29,0.145,0
CUST_011260,21,18,0.15,1
CUST_011261,6,7,0.355,1
CUST_011262,11,31,0.085,0
CUST_011263,17,15,0.205,0
CUST_011264,5,37,0.215,1
CUST_011265,17,19,0.185,0
CUST_011266,20,23,0.135,0
CUST_011267,10,15,0.175,0
CUST_011268,3,22,0.31,0
CUST_011269,20,26,0.12,0
CUST_011270,15,18,0.21,0
CUST_011271,2,6,0.4,0
CUST_011272,18,16,0.19,0
CUST_011273,23,20,0.12,0
CUST_011274,4,20,0.21,0
CUST_011275,17,18,0.19,1
CUST_011276,11,24,0.12,0
CUST_011277,15,35,0.125,0
CUST_011278,5,28,0.26,0
CUST_011279,19,17,0.175,0
CUST_011280,16,17,0.105,0
CUST_011281,4,25,0.285,0
CUST_011282,1,15,0.365,0
CUST_011283,21,26,0.11,0
CUST_011284,16,24,0.07,0
CUST_011285,23,14,0.15,0
CUST_011286,24,47,0.02,0
CUST_011287,12,17,0.245,0
CUST_011288,2,17,0.345,0
CUST_011289,2,23,0.315,1
CUST_011290,24,26,0.02,0
CUST_011291,24,17,0.125,0
CUST_011292,13,23,0.105,1
CUST_011293,16,19,0.195,0
CUST_011294,18,12,0.21,0
CUST_011295,20,20,0.05,1
CUST_011296,22,12,0.17,1
CUST_011297,9,13,0.195,0
CUST_011298,22,22,0.12,1
CUST_011299,19,23,0.145,0
CUST_011300,21,27,0.105,1
CUST_011301,8,14,0.3,0
CUST_011302,15,19,0.205,0
CUST_011303,11,18,0.15,0
CUST_011304,12,6,0.2,0
CUST_011305,19,16,0.08,0
CUST_011306,5,18,0.31,0
CUST_011307,5,17,0.215,0
CUST_011308,24,19,0.115,0
CUST_011309,11,21,0.235,0
CUST_011310,21,17,0.155,0
CUST_011311,24,21,0.105,0
CUST_011312,24,10,0.16,0
CUST_011313,23,18,0.13,0
CUST_011314,6,16,0.31,1
CUST_011315,19,32,0.1,0
CUST_011316,14,20,0.21,0
CUST_011317,2,0,0.43,0
CUST_011318,16,27,0.155,0
CUST_011319,22,10,0.18,1
CUST_011320,11,21,0.235,1
CUST_011321,4,21,0.305,0
CUST_011322,11,29,0.095,0
CUST_011323,20,19,0.155,0
CUST_011324,1,25,0.315,0
CUST_011325,2,2,0.32,0
CUST_011326,17,13,0.115,1
CUST_011327,6,25,0.265,0
CUST_011328,1,2,0.43,1
CUST_011329,16,4,0.17,0
CUST_011330,7,20,0.18,0
CUST_011331,12,18,0.24,0
CUST_011332,24,25,0.085,0
CUST_011333,4,21,0.305,0
CUST_011334,12,0,0.33,0
CUST_011335,4,23,0.295,1
CUST_011336,2,27,0.295,1
CUST_011337,12,23,0.115,0
CUST_011338,7,7,0.345,0
CUST_011339,14,13,0.145,1
CUST_011340,12,12,0.27,1
CUST_011341,18,13,0.205,1
CUST_011342,24,16,0.13,0
CUST_011343,13,9,0.275,0
CUST_011344,23,22,0.11,0
CUST_011345,2,21,0.325,0
CUST_011346,22,24,0.11,1
CUST_011347,17,12,0.22,0
CUST_011348,21,9,0.195,0
CUST_011349,10,20,0.25,0
CUST_011350,22,13,0.165,0
CUST_011351,17,11,0.225,1
CUST_011352,9,14,0.29,0
CUST_011353,16,16,0.21,1
CUST_011354,23,26,0.02,0
CUST_011355,4,25,0.285,1
CUST_011356,13,12,0.26,0
CUST_011357,7,0,0.38,1
CUST_011358,9,17,0.275,1
CUST_011359,14,3,0.295,0
CUST_011360,7,20,0.28,0
CUST_011361,10,6,0.32,1
CUST_011362,2,32,0.27,0
CUST_011363,1,35,0.165,0
CUST_011364,15,17,0.215,0
CUST_011365,9,14,0.29,0
CUST_011366,7,9,0.335,1
CUST_011367,8,19,0.175,0
CUST_011368,14,1,0.305,0
CUST_011369,24,16,0.13,0
CUST_011370,7,16,0.3,1
CUST_011371,21,19,0.145,0
CUST_011372,21,15,0.165,0
CUST_011373,21,23,0.125,0
CUST_011374,18,22,0.16,1
CUST_011375,18,11,0.215,0
CUST_011376,6,19,0.195,1
CUST_011377,24,3,0.195,1
CUST_011378,22,24,0.11,0
CUST_011379,13,15,0.245,1
CUST_011380,4,21,0.305,1
CUST_011381,21,14,0.17,0
CUST_011382,4,15,0.335,0
CUST_011383,13,28,0.18,0
CUST_011384,2,12,0.37,1
CUST_011385,12,13,0.265,0
CUST_011386,11,10,0.29,0
CUST_011387,3,20,0.32,0
CUST_011388,24,0,0.21,0
CUST_011389,18,32,0.11,0
CUST_011390,12,17,0.245,0
CUST_011391,3,34,0.25,0
CUST_011392,19,12,0.2,0
CUST_011393,14,26,0.18,1
CUST_011394,21,25,0.115,0
CUST_011395,10,11,0.295,0
CUST_011396,8,29,0.225,0
CUST_011397,17,22,0.17,0
CUST_011398,8,4,0.35,1
CUST_011399,16,13,0.225,1
CUST_011400,22,10,0.18,0
CUST_011401,1,19,0.345,1
CUST_011402,9,21,0.255,1
CUST_011403,19,17,0.175,0
CUST_011404,12,5,0.305,0
CUST_011405,8,12,0.31,0
CUST_011406,24,11,0.155,0
CUST_011407,18,12,0.21,0
CUST_011408,18,11,0.215,0
CUST_011409,19,33,0.095,0
CUST_011410,15,8,0.26,0
CUST_011411,22,38,0.04,0
CUST_011412,15,22,0.19,0
CUST_011413,20,7,0.215,0
CUST_011414,23,33,0.055,0
CUST_011415,16,34,0.12,0
CUST_011416,4,12,0.35,0
CUST_011417,9,15,0.285,1
CUST_011418,1,25,0.315,0
CUST_011419,15,23,0.185,1
CUST_011420,1,7,0.405,1
CUST_011421,23,2,0.21,0
CUST_011422,5,34,0.23,0
CUST_011423,6,12,0.33,1
CUST_011424,21,18,0.15,1
CUST_011425,23,2,0.21,0
CUST_011426,21,28,0.1,0
CUST_011427,22,19,0.135,0
CUST_011428,22,25,0.02,0
CUST_011429,19,13,0.195,0
CUST_011430,20,13,0.185,0
CUST_011431,18,18,0.08,0
CUST_011432,24,19,0.115,0
CUST_011433,13,21,0.215,1
CUST_011434,2,23,0.315,1
CUST_011435,2,36,0.25,0
CUST_011436,12,23,0.215,0
CUST_011437,15,30,0.15,0
CUST_011438,13,11,0.265,0
CUST_011439,13,20,0.22,0
CUST_011440,5,9,0.355,1
CUST_011441,1,12,0.38,1
CUST_011442,9,26,0.23,1
CUST_011443,14,25,0.185,0
CUST_011444,22,23,0.115,0
CUST_011445,3,39,0.125,1
CUST_011446,2,20,0.33,1
CUST_011447,19,21,0.155,0
CUST_011448,8,18,0.28,1
CUST_011449,6,29,0.245,0
CUST_011450,14,3,0.295,0
CUST_011451,1,18,0.35,0
CUST_011452,4,18,0.32,1
CUST_011453,1,27,0.205,0
CUST_011454,8,21,0.265,1
CUST_011455,2,20,0.33,0
CUST_011456,21,26,0.02,0
CUST_011457,5,23,0.185,1
CUST_011458,6,13,0.225,0
CUST_011459,14,6,0.28,0
CUST_011460,19,22,0.15,0
CUST_011461,21,12,0.18,0
CUST_011462,1,25,0.215,0
CUST_011463,21,11,0.185,1
CUST_011464,13,13,0.255,0
CUST_011465,3,20,0.22,0
CUST_011466,4,3,0.395,1
CUST_011467,8,23,0.155,1
CUST_011468,17,17,0.195,0
CUST_011469,17,14,0.11,1
CUST_011470,18,3,0.155,1
CUST_011471,12,4,0.31,0
CUST_011472,14,16,0.23,1
CUST_011473,9,19,0.165,1
CUST_011474,15,0,0.3,1
CUST_011475,7,13,0.315,0
CUST_011476,18,21,0.165,0
CUST_011477,8,13,0.305,0
CUST_011478,21,11,0.185,0
CUST_011479,24,18,0.12,0
CUST_011480,9,12,0.3,0
CUST_011481,1,29,0.295,0
CUST_011482,3,6,0.39,0
CUST_011483,17,12,0.22,0
CUST_011484,2,13,0.265,0
CUST_011485,12,18,0.14,0
CUST_011486,17,26,0.15,0
CUST_011487,11,31,0.185,0
CUST_011488,16,22,0.18,0
CUST_011489,13,19,0.225,1
CUST_011490,11,16,0.16,0
CUST_011491,20,13,0.085,0
CUST_011492,10,26,0.12,0
CUST_011493,8,17,0.285,0
CUST_011494,11,28,0.2,0
CUST_011495,6,15,0.315,1
CUST_011496,9,30,0.11,0
CUST_011497,5,23,0.285,0
CUST_011498,5,26,0.27,0
CUST_011499,14,34,0.14,0
CUST_011500,10,17,0.265,0
CUST_011501,7,28,0.14,0
CUST_011502,18,26,0.14,0
CUST_011503,11,21,0.235,0
CUST_011504,15,16,0.12,0
CUST_011505,5,23,0.285,0
CUST_011506,13,21,0.215,1
CUST_011507,6,17,0.205,0
CUST_011508,11,24,0.22,0
CUST_011509,5,32,0.24,0
CUST_011510,2,13,0.265,0
CUST_011511,10,36,0.17,1
CUST_011512,6,28,0.25,1
CUST_011513,6,14,0.32,0
CUST_011514,7,26,0.25,0
CUST_011515,14,30,0.16,0
CUST_011516,15,30,0.15,0
CUST_011517,8,4,0.35,0
CUST_011518,4,22,0.3,0
CUST_011519,5,1,0.295,0
CUST_011520,9,13,0.295,1
CUST_011521,14,0,0.31,0
CUST_011522,18,12,0.21,1
CUST_011523,6,36,0.21,0
CUST_011524,6,26,0.26,1
CUST_011525,10,14,0.18,0
CUST_011526,20,7,0.215,0
CUST_011527,19,11,0.205,0
CUST_011528,2,8,0.39,0
CUST_011529,12,25,0.205,0
CUST_011530,18,25,0.045,0
CUST_011531,1,9,0.295,0
CUST_011532,8,2,0.36,1
CUST_011533,9,9,0.315,0
CUST_011534,23,20,0.12,0
CUST_011535,22,34,0.06,0
CUST_011536,16,28,0.15,0
CUST_011537,9,21,0.255,0
CUST_011538,2,16,0.25,0
CUST_011539,4,19,0.315,0
CUST_011540,3,23,0.205,0
CUST_011541,13,8,0.28,1
CUST_011542,16,15,0.215,1
CUST_011543,18,27,0.135,0
CUST_011544,8,21,0.265,0
CUST_011545,22,8,0.19,0
CUST_011546,24,8,0.17,0
CUST_011547,5,8,0.36,0
CUST_011548,15,9,0.255,1
CUST_011549,5,9,0.355,0
CUST_011550,5,21,0.295,0
CUST_011551,16,28,0.15,1
CUST_011552,7,8,0.34,0
CUST_011553,3,18,0.33,1
CUST_011554,2,16,0.35,0
CUST_011555,16,26,0.16,0
CUST_011556,14,23,0.195,1
CUST_011557,13,14,0.15,0
CUST_011558,19,22,0.15,0
CUST_011559,7,10,0.23,1
CUST_011560,9,19,0.265,0
CUST_011561,13,0,0.32,1
CUST_011562,22,18,0.14,0
CUST_011563,6,18,0.3,0
CUST_011564,16,25,0.165,0
CUST_011565,20,23,0.135,0
CUST_011566,6,12,0.33,1
CUST_011567,24,34,0.04,0
CUST_011568,6,12,0.33,1
CUST_011569,17,30,0.13,0
CUST_011570,15,15,0.225,0
CUST_011571,8,11,0.315,1
CUST_011572,1,12,0.38,1
CUST_011573,2,31,0.175,0
CUST_011574,11,20,0.24,1
CUST_011575,6,21,0.285,0
CUST_011576,6,20,0.29,0
CUST_011577,13,24,0.2,0
CUST_011578,11,18,0.25,1
CUST_011579,11,19,0.245,0
CUST_011580,19,4,0.24,0
CUST_011581,5,13,0.335,1
CUST_011582,1,15,0.365,0
CUST_011583,4,15,0.335,1
CUST_011584,6,37,0.205,0
CUST_011585,22,24,0.11,0
CUST_011586,5,5,0.375,1
CUST_011587,11,9,0.295,0
CUST_011588,22,27,0.095,0
CUST_011589,4,28,0.27,0
CUST_011590,16,6,0.16,0
CUST_011591,21,14,0.17,0
CUST_011592,6,22,0.28,0
CUST_011593,16,15,0.115,0
CUST_011594,20,14,0.18,0
CUST_011595,2,27,0.295,1
CUST_011596,12,15,0.255,0
CUST_011597,8,0,0.37,0
CUST_011598,2,13,0.265,0
CUST_011599,16,14,0.22,0
CUST_011600,24,9,0.165,0
CUST_011601,13,8,0.28,0
CUST_011602,21,12,0.18,0
CUST_011603,13,22,0.21,0
CUST_011604,16,24,0.17,0
CUST_011605,13,16,0.14,0
CUST_011606,3,8,0.38,0
CUST_011607,7,29,0.235,1
CUST_011608,22,17,0.145,0
CUST_011609,3,13,0.355,1
CUST_011610,20,18,0.16,0
CUST_011611,20,18,0.16,0
CUST_011612,3,28,0.18,0
CUST_011613,5,14,0.23,0
CUST_011614,23,25,0.02,0
CUST_011615,5,27,0.165,0
CUST_011616,8,11,0.315,1
CUST_011617,14,20,0.21,0
CUST_011618,8,20,0.27,1
CUST_011619,21,17,0.155,0
CUST_011620,21,24,0.12,0
CUST_011621,24,17,0.125,0
CUST_011622,5,24,0.28,1
CUST_011623,7,9,0.335,0
CUST_011624,10,14,0.28,1
CUST_011625,24,10,0.16,0
CUST_011626,14,37,0.125,0
CUST_011627,3,21,0.215,0
CUST_011628,21,28,0.1,0
CUST_011629,16,9,0.245,0
CUST_011630,14,18,0.22,1
CUST_011631,9,13,0.295,0
CUST_011632,23,8,0.18,0
CUST_011633,3,2,0.41,1
CUST_011634,9,7,0.325,0
CUST_011635,7,14,0.31,0
CUST_011636,24,20,0.11,0
CUST_011637,19,15,0.185,0
CUST_011638,6,27,0.255,0
CUST_011639,18,17,0.085,0
CUST_011640,4,11,0.355,0
CUST_011641,17,15,0.205,0
CUST_011642,2,18,0.24,0
CUST_011643,14,1,0.305,0
CUST_011644,13,17,0.235,1
CUST_011645,21,24,0.12,0
CUST_011646,2,21,0.325,0
CUST_011647,24,20,0.11,0
CUST_011648,17,12,0.22,0
CUST_011649,3,18,0.33,1
CUST_011650,21,34,0.07,0
CUST_011651,17,23,0.165,0
CUST_011652,10,24,0.23,0
CUST_011653,1,21,0.335,0
CUST_011654,14,17,0.225,0
CUST_011655,2,21,0.325,0
CUST_011656,1,25,0.315,1
CUST_011657,18,15,0.195,1
CUST_011658,11,16,0.26,0
CUST_011659,3,14,0.35,1
CUST_011660,21,22,0.13,0
CUST_011661,5,6,0.37,0
CUST_011662,2,12,0.37,0
CUST_011663,16,24,0.07,0
CUST_011664,9,28,0.22,1
CUST_011665,18,14,0.2,1
CUST_011666,21,14,0.17,0
CUST_011667,12,23,0.215,0
CUST_011668,20,2,0.24,0
CUST_011669,3,15,0.245,0
CUST_011670,12,20,0.23,0
CUST_011671,5,13,0.235,0
CUST_011672,16,12,0.23,0
CUST_011673,7,19,0.285,0
CUST_011674,6,25,0.265,0
CUST_011675,4,37,0.225,0
CUST_011676,24,19,0.115,0
CUST_011677,7,17,0.295,0
CUST_011678,5,6,0.37,0
CUST_011679,16,23,0.075,0
CUST_011680,21,11,0.185,0
CUST_011681,1,14,0.27,0
CUST_011682,18,12,0.11,1
CUST_011683,24,12,0.15,0
CUST_011684,1,7,0.405,0
CUST_011685,11,25,0.215,0
CUST_011686,15,2,0.29,0
CUST_011687,17,18,0.19,0
CUST_011688,14,7,0.275,0
CUST_011689,5,24,0.28,1
CUST_011690,2,17,0.245,0
CUST_011691,1,34,0.27,1
CUST_011692,19,17,0.175,0
CUST_011693,14,14,0.24,0
CUST_011694,9,21,0.255,0
CUST_011695,20,18,0.16,0
CUST_011696,13,0,0.22,0
CUST_011697,19,14,0.19,0
CUST_011698,10,20,0.25,0
CUST_011699,24,18,0.12,0
CUST_011700,5,9,0.355,0
CUST_011701,8,19,0.275,0
CUST_011702,15,11,0.245,1
CUST_011703,24,15,0.135,0
CUST_011704,7,12,0.32,0
CUST_011705,16,7,0.155,0
CUST_011706,13,24,0.2,1
CUST_011707,2,20,0.33,1
CUST_011708,7,22,0.27,0
CUST_011709,21,30,0.09,0
CUST_011710,17,21,0.175,0
CUST_011711,17,18,0.19,0
CUST_011712,18,22,0.16,0
CUST_011713,22,17,0.145,0
CUST_011714,1,25,0.315,0
CUST_011715,24,11,0.155,0
CUST_011716,8,14,0.3,1
CUST_011717,17,20,0.18,0
CUST_011718,1,22,0.33,1
CUST_011719,10,38,0.16,0
CUST_011720,1,19,0.345,0
CUST_011721,13,0,0.22,0
CUST_011722,16,24,0.17,0
CUST_011723,21,20,0.14,0
CUST_011724,13,15,0.245,1
CUST_011725,20,9,0.205,0
CUST_011726,16,40,0.09,0
CUST_011727,3,15,0.345,1
CUST_011728,21,8,0.2,0
CUST_011729,15,20,0.2,0
CUST_011730,16,20,0.19,0
CUST_011731,22,13,0.165,1
CUST_011732,8,17,0.285,0
CUST_011733,9,7,0.325,0
CUST_011734,9,28,0.12,0
CUST_011735,23,13,0.155,0
CUST_011736,14,5,0.285,0
CUST_011737,17,19,0.185,0
CUST_011738,1,18,0.35,1
CUST_011739,8,4,0.25,1
CUST_011740,17,18,0.19,0
CUST_011741,8,18,0.18,0
CUST_011742,11,0,0.34,0
CUST_011743,10,21,0.245,0
CUST_011744,13,12,0.16,0
CUST_011745,12,19,0.235,0
CUST_011746,18,19,0.175,1
CUST_011747,17,20,0.18,0
CUST_011748,13,8,0.28,1
CUST_011749,6,22,0.28,1
CUST_011750,2,6,0.4,0
CUST_011751,15,15,0.225,0
CUST_011752,18,3,0.155,1
CUST_011753,24,17,0.125,0
CUST_011754,20,19,0.155,0
CUST_011755,22,26,0.1,0
CUST_011756,20,12,0.19,0
CUST_011757,4,16,0.33,0
CUST_011758,10,26,0.22,0
CUST_011759,18,7,0.235,0
CUST_011760,11,15,0.265,0
CUST_011761,17,25,0.055,0
CUST_011762,4,19,0.315,1
CUST_011763,13,9,0.275,0
CUST_011764,3,28,0.28,0
CUST_011765,9,8,0.32,0
CUST_011766,24,17,0.125,1
CUST_011767,15,9,0.255,0
CUST_011768,19,26,0.13,0
CUST_011769,9,16,0.28,1
CUST_011770,12,4,0.21,0
CUST_011771,24,26,0.02,0
CUST_011772,14,33,0.145,0
CUST_011773,3,21,0.215,0
CUST_011774,8,21,0.265,0
CUST_011775,15,24,0.18,0
CUST_011776,24,12,0.15,0
CUST_011777,10,15,0.275,0
CUST_011778,1,15,0.365,0
CUST_011779,22,11,0.175,0
CUST_011780,23,14,0.05,0
CUST_011781,20,19,0.155,0
CUST_011782,19,11,0.205,0
CUST_011783,13,29,0.175,0
CUST_011784,21,40,0.02,0
CUST_011785,24,12,0.15,0
CUST_011786,20,12,0.19,0
CUST_011787,3,10,0.37,0
CUST_011788,23,28,0.08,0
CUST_011789,13,19,0.225,0
CUST_011790,3,36,0.24,0
CUST_011791,11,14,0.17,0
CUST_011792,23,19,0.125,0
CUST_011793,4,31,0.255,0
CUST_011794,6,24,0.27,0
CUST_011795,13,16,0.24,1
CUST_011796,16,22,0.18,1
CUST_011797,8,14,0.3,0
CUST_011798,17,19,0.085,0
CUST_011799,21,24,0.12,0
CUST_011800,5,22,0.29,0
CUST_011801,10,14,0.28,0
CUST_011802,19,13,0.195,0
CUST_011803,12,23,0.215,0
CUST_011804,9,16,0.28,0
CUST_011805,17,26,0.15,0
CUST_011806,2,24,0.21,0
CUST_011807,17,20,0.18,1
CUST_011808,10,25,0.125,0
CUST_011809,8,18,0.28,0
CUST_011810,8,28,0.23,0
CUST_011811,6,7,0.355,0
CUST_011812,1,20,0.34,0
CUST_011813,15,16,0.22,0
CUST_011814,18,10,0.12,0
CUST_011815,7,28,0.24,0
CUST_011816,7,8,0.24,0
CUST_011817,4,8,0.37,0
CUST_011818,11,27,0.205,0
CUST_011819,10,14,0.18,0
CUST_011820,8,30,0.22,0
CUST_011821,13,24,0.2,1
CUST_011822,11,5,0.215,0
CUST_011823,3,45,0.195,1
CUST_011824,22,31,0.075,0
CUST_011825,18,21,0.165,0
CUST_011826,20,15,0.175,0
CUST_011827,10,11,0.295,0
CUST_011828,18,29,0.125,0
CUST_011829,18,15,0.195,1
CUST_011830,13,11,0.165,0
CUST_011831,4,17,0.325,0
CUST_011832,24,9,0.165,0
CUST_011833,4,22,0.3,0
CUST_011834,24,23,0.095,0
CUST_011835,2,7,0.395,0
CUST_011836,2,32,0.27,1
CUST_011837,24,20,0.11,0
CUST_011838,17,24,0.16,1
CUST_011839,18,21,0.165,0
CUST_011840,14,27,0.075,0
CUST_011841,12,12,0.17,0
CUST_011842,16,22,0.18,0
CUST_011843,21,14,0.17,1
CUST_011844,23,0,0.12,0
CUST_011845,7,27,0.245,1
CUST_011846,18,25,0.145,0
CUST_011847,11,12,0.28,0
CUST_011848,22,18,0.14,0
CUST_011849,5,11,0.345,0
CUST_011850,5,0,0.4,1
CUST_011851,6,21,0.285,0
CUST_011852,18,13,0.105,0
CUST_011853,15,37,0.115,0
CUST_011854,13,13,0.255,0
CUST_011855,2,18,0.34,0
CUST_011856,3,16,0.34,1
CUST_011857,23,15,0.145,0
CUST_011858,4,29,0.265,0
CUST_011859,4,23,0.295,0
CUST_011860,1,14,0.37,1
CUST_011861,21,17,0.155,0
CUST_011862,22,15,0.155,1
CUST_011863,24,17,0.125,0
CUST_011864,2,0,0.43,1
