date,campaign_id,channel,campaign_type,spend,impressions,ctr,clicks,landing_page_views,add_to_cart,conversion_rate,purchases,aov,revenue,roi
2024-12-06,CMP_20241206_Google_Ads,Google Ads,Awareness,8192.08,586315,0.0803,47054,25716,5068,0.189,957,300.05,344577.47,41.0623
2024-12-06,CMP_20241206_Meta,Meta,Retention,5446.68,120006,0.0671,8053,5210,974,0.0923,89,103.47,11050.65,1.0289
2024-12-06,CMP_20241206_Email,Email,Awareness,3138.21,242700,0.0932,22626,19287,3490,0.1351,471,237.05,133981.65,41.6937
2024-12-06,CMP_20241206_Referral,Referral,Awareness,8195.76,274200,0.1014,27811,17057,3532,0.142,501,468.56,281700.48,33.3715
2024-12-06,CMP_20241206_Organic,Organic,Conversion,10430.03,800712,0.08,64072,44126,5865,0.1337,783,403.16,378807.5,35.3189
2024-12-06,CMP_20241206_YouTube,YouTube,Retention,10614.61,424393,0.074,31404,26200,4733,0.1744,825,179.46,177660.64,15.7374
2024-12-07,CMP_20241207_Google_Ads,Google Ads,Conversion,4010.81,177106,0.094,16647,13383,2321,0.2179,505,324.73,196785.68,48.0639
2024-12-07,CMP_20241207_Meta,Meta,Awareness,14879.5,482830,0.0822,39703,29684,6811,0.1133,771,277.99,257195.46,16.2852
2024-12-07,CMP_20241207_Email,Email,Awareness,7269.45,369973,0.1302,48179,42041,5697,0.1304,743,370.3,330157.8,44.4172
2024-12-07,CMP_20241207_Referral,Referral,Conversion,13893.44,470137,0.131,61602,34765,8550,0.1507,1288,193.3,298769.6,20.5044
2024-12-07,CMP_20241207_Organic,Organic,Awareness,5877.74,248898,0.0897,22328,16064,2556,0.1264,322,150.66,58215.96,8.9045
2024-12-07,CMP_20241207_YouTube,YouTube,Retention,1804.39,111693,0.0983,10981,5364,620,0.1384,85,282.35,28799.6,14.9608
2024-12-08,CMP_20241208_Google_Ads,Google Ads,Awareness,1882.85,49514,0.0853,4223,2373,480,0.2178,104,184.18,22986.12,11.2082
2024-12-08,CMP_20241208_Meta,Meta,Awareness,7556.7,277672,0.1019,28293,13068,2197,0.1719,377,293.05,132575.99,16.5442
2024-12-08,CMP_20241208_Email,Email,Conversion,6730.96,290581,0.0756,21953,16212,3598,0.1256,452,144.73,78502.17,10.6629
2024-12-08,CMP_20241208_Referral,Referral,Conversion,13117.76,394228,0.1183,46640,35460,8152,0.2636,2148,164.79,424768.71,31.3812
2024-12-08,CMP_20241208_Organic,Organic,Retention,904.54,20443,0.0914,1868,1256,289,0.2473,71,410.64,34986.19,37.6785
2024-12-08,CMP_20241208_YouTube,YouTube,Retention,12570.48,956052,0.0544,52002,35228,6521,0.0955,622,218.39,163009.13,11.9676
2024-12-09,CMP_20241209_Google_Ads,Google Ads,Awareness,13658.74,1067572,0.0931,99385,76384,4561,0.1241,566,344.04,233669.66,16.1077
2024-12-09,CMP_20241209_Meta,Meta,Conversion,1515.58,67729,0.0646,4378,3373,482,0.1745,84,391.68,39481.6,25.0505
2024-12-09,CMP_20241209_Email,Email,Conversion,538.16,20083,0.1133,2275,1586,198,0.2437,48,56.71,3266.75,5.0702
2024-12-09,CMP_20241209_Referral,Referral,Awareness,9670.4,622430,0.118,73437,46186,7930,0.172,1364,281.46,460696.54,46.6399
2024-12-09,CMP_20241209_Organic,Organic,Conversion,11966.24,885712,0.0726,64312,44271,5882,0.1833,1078,278.98,360890.78,29.1591
2024-12-09,CMP_20241209_YouTube,YouTube,Awareness,14045.77,513605,0.0778,39975,26215,1718,0.0658,113,215.85,29269.56,1.0839
2024-12-10,CMP_20241210_Google_Ads,Google Ads,Awareness,3698.96,87430,0.0645,5642,3180,471,0.1065,50,339.58,20374.92,4.5083
2024-12-10,CMP_20241210_Meta,Meta,Retention,13106.5,289069,0.0872,25216,16192,2371,0.0653,154,197.54,36505.25,1.7853
2024-12-10,CMP_20241210_Email,Email,Conversion,10152.95,317212,0.1135,35999,19296,4269,0.0676,288,205.4,70985.16,5.9916
2024-12-10,CMP_20241210_Referral,Referral,Conversion,10249.59,744447,0.1197,89112,47232,14248,0.1967,2802,214.43,721004.04,69.3447
2024-12-10,CMP_20241210_Organic,Organic,Awareness,10776.17,773839,0.0923,71402,55930,8664,0.1096,949,258.44,294315.45,26.3117
2024-12-10,CMP_20241210_YouTube,YouTube,Awareness,4759.26,297879,0.089,26510,15346,2315,0.0537,124,174.0,25891.71,4.4403
2024-12-11,CMP_20241211_Google_Ads,Google Ads,Retention,4697.75,138203,0.0944,13045,6658,1360,0.1336,181,236.9,51454.77,9.9531
2024-12-11,CMP_20241211_Meta,Meta,Conversion,4393.36,217619,0.098,21329,14485,2358,0.1122,264,363.72,115227.23,25.2276
2024-12-11,CMP_20241211_Email,Email,Retention,3792.78,232300,0.101,23465,13588,1579,0.2122,335,106.57,42839.54,10.295
2024-12-11,CMP_20241211_Referral,Referral,Awareness,4557.72,132382,0.0967,12799,10042,1284,0.1583,203,103.38,25184.32,4.5256
2024-12-11,CMP_20241211_Organic,Organic,Retention,8066.49,217120,0.1366,29648,25180,5563,0.1732,963,117.16,135384.52,15.7836
2024-12-11,CMP_20241211_YouTube,YouTube,Awareness,7044.63,425841,0.0636,27064,14366,3022,0.1294,391,352.09,165200.71,22.4506
2024-12-12,CMP_20241212_Google_Ads,Google Ads,Retention,14768.58,589425,0.0852,50243,24389,3406,0.1494,508,73.58,44857.01,2.0373
2024-12-12,CMP_20241212_Meta,Meta,Conversion,4674.46,213211,0.0994,21187,12237,2524,0.1845,465,378.99,211478.48,44.2412
2024-12-12,CMP_20241212_Email,Email,Retention,10728.76,279867,0.0896,25081,16519,4017,0.1343,539,289.08,186978.15,16.4278
2024-12-12,CMP_20241212_Referral,Referral,Retention,1580.21,77794,0.139,10812,7112,1267,0.169,214,338.36,86889.98,53.9865
2024-12-12,CMP_20241212_Organic,Organic,Awareness,2801.81,60814,0.1098,6676,4100,1084,0.1717,186,315.02,70312.63,24.0954
2024-12-12,CMP_20241212_YouTube,YouTube,Retention,4931.91,287681,0.065,18702,14175,1572,0.0924,145,474.56,82572.88,15.7426
2024-12-13,CMP_20241213_Google_Ads,Google Ads,Conversion,2985.47,80831,0.1104,8920,7571,1350,0.1706,230,260.08,71781.95,23.0437
2024-12-13,CMP_20241213_Meta,Meta,Conversion,2340.24,107837,0.1004,10827,8289,1028,0.0791,81,345.92,33623.59,13.3676
2024-12-13,CMP_20241213_Email,Email,Conversion,14437.65,1102086,0.1071,118068,60679,4466,0.1327,592,203.97,144898.74,9.0362
2024-12-13,CMP_20241213_Referral,Referral,Retention,14882.27,1056980,0.1128,119243,89974,11209,0.2282,2558,474.8,1457449.42,96.9319
2024-12-13,CMP_20241213_Organic,Organic,Retention,7392.8,308019,0.0918,28265,17114,5037,0.1275,642,409.25,315285.43,41.6477
2024-12-13,CMP_20241213_YouTube,YouTube,Retention,13222.37,1007792,0.0644,64908,44337,11188,0.1766,1976,98.24,232955.26,16.6183
2024-12-14,CMP_20241214_Google_Ads,Google Ads,Awareness,7094.27,514311,0.0893,45928,24275,4717,0.1001,472,69.12,39150.12,4.5186
2024-12-14,CMP_20241214_Meta,Meta,Conversion,11682.5,293753,0.1232,36189,23999,5682,0.1746,992,240.94,286811.69,23.5505
2024-12-14,CMP_20241214_Email,Email,Awareness,4365.28,317821,0.0879,27939,23914,3748,0.2066,774,340.27,316045.94,71.4
2024-12-14,CMP_20241214_Referral,Referral,Conversion,11877.17,759310,0.0903,68532,42429,8141,0.1057,860,404.43,417372.77,34.1408
2024-12-14,CMP_20241214_Organic,Organic,Conversion,7657.76,352486,0.1272,44832,25729,2800,0.1778,497,166.69,99414.74,11.9822
2024-12-14,CMP_20241214_YouTube,YouTube,Retention,2968.73,202646,0.0488,9896,5966,696,0.2025,140,455.21,76474.5,24.76
2024-12-15,CMP_20241215_Google_Ads,Google Ads,Retention,7426.79,512642,0.0876,44923,25652,4641,0.1185,549,474.86,312835.04,41.1225
2024-12-15,CMP_20241215_Meta,Meta,Awareness,4981.66,228539,0.077,17605,11463,2439,0.1494,364,376.79,164580.12,32.0372
2024-12-15,CMP_20241215_Email,Email,Retention,9766.23,368913,0.1074,39604,30023,6241,0.0834,520,471.59,294274.65,29.1319
2024-12-15,CMP_20241215_Referral,Referral,Conversion,4678.32,242243,0.1082,26207,17204,5088,0.1817,924,378.1,419233.62,88.612
2024-12-15,CMP_20241215_Organic,Organic,Conversion,4989.51,347884,0.1003,34905,20285,1940,0.2287,443,109.02,57956.42,10.6156
2024-12-15,CMP_20241215_YouTube,YouTube,Retention,5573.81,304640,0.1117,34023,20318,3357,0.1263,424,175.37,89226.91,15.0082
2024-12-16,CMP_20241216_Google_Ads,Google Ads,Conversion,2699.78,60193,0.0814,4901,3279,482,0.1242,59,312.59,22131.71,7.1976
2024-12-16,CMP_20241216_Meta,Meta,Retention,1088.42,35166,0.0981,3448,1703,324,0.1197,38,111.59,5088.3,3.6749
2024-12-16,CMP_20241216_Email,Email,Retention,570.52,11554,0.0934,1079,574,126,0.1315,16,388.14,7452.24,12.0623
2024-12-16,CMP_20241216_Referral,Referral,Retention,6549.25,139549,0.0985,13743,9970,2002,0.1866,373,233.02,104299.52,14.9254
2024-12-16,CMP_20241216_Organic,Organic,Retention,10212.41,609636,0.1216,74161,48848,11323,0.1587,1796,75.18,162030.99,14.8661
2024-12-16,CMP_20241216_YouTube,YouTube,Conversion,9164.68,440606,0.0631,27785,16326,2134,0.1493,318,490.37,187124.41,19.418
2024-12-17,CMP_20241217_Google_Ads,Google Ads,Conversion,13449.54,563757,0.1151,64886,44533,8702,0.09,782,224.07,210271.34,14.6341
2024-12-17,CMP_20241217_Meta,Meta,Retention,7697.32,156184,0.0954,14892,9069,884,0.1429,126,255.22,38588.99,4.0133
2024-12-17,CMP_20241217_Email,Email,Retention,5799.7,411271,0.0846,34783,18662,3316,0.1519,503,156.58,94510.81,15.2958
2024-12-17,CMP_20241217_Referral,Referral,Retention,11245.07,466911,0.1279,59719,44779,3964,0.1232,488,365.93,214288.65,18.0562
2024-12-17,CMP_20241217_Organic,Organic,Retention,4442.79,187167,0.0786,14703,9005,1782,0.1416,252,271.82,82198.51,17.5016
2024-12-17,CMP_20241217_YouTube,YouTube,Retention,13112.13,678808,0.0719,48834,31369,7875,0.0973,766,257.46,236656.47,17.0487
2024-12-18,CMP_20241218_Google_Ads,Google Ads,Retention,8817.43,465757,0.0939,43713,24316,4568,0.1718,784,339.09,319012.51,35.1797
2024-12-18,CMP_20241218_Meta,Meta,Awareness,13962.6,860947,0.1063,91477,57755,10788,0.1462,1577,394.26,746090.91,52.4349
2024-12-18,CMP_20241218_Email,Email,Retention,13206.9,517724,0.0929,48108,21975,2822,0.1917,540,399.88,259122.82,18.6203
2024-12-18,CMP_20241218_Referral,Referral,Retention,2279.43,140872,0.1049,14777,8680,1397,0.0906,126,72.7,10992.32,3.8224
2024-12-18,CMP_20241218_Organic,Organic,Conversion,8159.98,439337,0.0993,43612,22377,2893,0.2332,674,472.04,381787.88,45.7879
2024-12-18,CMP_20241218_YouTube,YouTube,Retention,12303.9,409201,0.0523,21381,11970,1972,0.1375,271,158.15,51429.84,3.18
2024-12-19,CMP_20241219_Google_Ads,Google Ads,Retention,2260.83,120550,0.1017,12256,8068,1788,0.1756,314,61.26,23082.63,9.2098
2024-12-19,CMP_20241219_Meta,Meta,Conversion,11273.48,583934,0.1105,64516,42339,9757,0.152,1483,143.35,255105.58,21.6288
2024-12-19,CMP_20241219_Email,Email,Awareness,13205.22,515853,0.1216,62711,47537,8175,0.1058,864,357.45,370600.72,27.0647
2024-12-19,CMP_20241219_Referral,Referral,Conversion,3234.47,164772,0.1416,23331,12824,2978,0.174,518,125.73,78154.68,23.163
2024-12-19,CMP_20241219_Organic,Organic,Conversion,12624.09,660677,0.1277,84376,62015,12400,0.143,1773,377.09,802304.94,62.5535
2024-12-19,CMP_20241219_YouTube,YouTube,Conversion,3300.28,133796,0.0778,10407,6865,836,0.1573,131,142.82,22451.12,5.8028
2024-12-20,CMP_20241220_Google_Ads,Google Ads,Retention,5818.21,199769,0.1021,20389,9122,2371,0.156,369,492.36,218015.75,36.4713
2024-12-20,CMP_20241220_Meta,Meta,Conversion,11180.74,785586,0.0781,61317,39224,9643,0.1252,1206,206.46,298790.05,25.7236
2024-12-20,CMP_20241220_Email,Email,Awareness,1065.55,69367,0.0758,5256,3777,716,0.1549,110,125.24,16531.04,14.5141
2024-12-20,CMP_20241220_Referral,Referral,Awareness,1790.09,66913,0.1393,9317,6094,1084,0.0756,81,273.27,26561.52,13.8381
2024-12-20,CMP_20241220_Organic,Organic,Conversion,3279.55,73958,0.0983,7271,5025,693,0.1862,129,437.15,67670.64,19.6341
2024-12-20,CMP_20241220_YouTube,YouTube,Awareness,6737.56,273507,0.0778,21272,10313,2104,0.1386,291,279.46,97585.89,13.4839
2024-12-21,CMP_20241221_Google_Ads,Google Ads,Awareness,7746.55,288575,0.1021,29459,18090,3416,0.146,498,438.61,262114.91,32.8363
2024-12-21,CMP_20241221_Meta,Meta,Awareness,2665.71,89496,0.1091,9760,6897,1394,0.1187,165,319.12,63185.61,22.7031
2024-12-21,CMP_20241221_Email,Email,Awareness,9332.64,689071,0.0832,57323,37518,4965,0.0639,317,449.56,171011.15,17.324
2024-12-21,CMP_20241221_Referral,Referral,Retention,4205.74,149689,0.1233,18450,11737,1622,0.1755,284,421.19,143541.27,33.1299
2024-12-21,CMP_20241221_Organic,Organic,Awareness,6353.92,261195,0.0986,25765,20126,3924,0.2315,908,474.16,516648.92,80.3118
2024-12-21,CMP_20241221_YouTube,YouTube,Conversion,9628.1,723831,0.0948,68631,52655,15898,0.0581,924,225.24,249748.68,24.9396
2024-12-22,CMP_20241222_Google_Ads,Google Ads,Awareness,929.05,70505,0.1124,7927,4635,771,0.1302,100,420.23,50427.98,53.2791
2024-12-22,CMP_20241222_Meta,Meta,Retention,10028.82,228702,0.1149,26287,19295,3491,0.2284,797,338.5,323741.36,31.2811
2024-12-22,CMP_20241222_Email,Email,Conversion,14766.82,830907,0.1212,100742,66683,7478,0.0455,340,369.59,150793.94,9.2117
2024-12-22,CMP_20241222_Referral,Referral,Conversion,6080.13,337479,0.1127,38048,27566,5499,0.1302,715,202.78,173989.22,27.6161
2024-12-22,CMP_20241222_Organic,Organic,Conversion,5253.76,117609,0.1092,12844,7244,1182,0.0893,105,285.39,35958.61,5.8444
2024-12-22,CMP_20241222_YouTube,YouTube,Retention,4009.75,305115,0.0803,24497,23272,5388,0.1109,597,416.29,298231.93,73.3767
2024-12-23,CMP_20241223_Google_Ads,Google Ads,Awareness,5178.88,381926,0.0982,37510,21796,6575,0.121,795,100.05,95449.06,17.4305
2024-12-23,CMP_20241223_Meta,Meta,Conversion,14172.93,965906,0.0739,71355,35068,3662,0.091,333,181.57,72556.96,4.1194
2024-12-23,CMP_20241223_Email,Email,Conversion,3123.06,226307,0.1159,26225,17094,2091,0.1499,313,146.76,55124.26,16.6507
2024-12-23,CMP_20241223_Referral,Referral,Retention,4874.53,279652,0.0911,25465,12759,2670,0.2226,594,414.56,295501.76,59.6216
2024-12-23,CMP_20241223_Organic,Organic,Retention,10013.94,613902,0.1059,65032,36845,7101,0.2153,1528,227.24,416664.2,40.6084
2024-12-23,CMP_20241223_YouTube,YouTube,Conversion,14008.75,1084957,0.1118,121348,89391,16607,0.1824,3028,275.44,1000841.42,70.444
2024-12-24,CMP_20241224_Google_Ads,Google Ads,Conversion,6909.01,435698,0.0606,26423,17120,3944,0.1044,411,412.66,203522.71,28.4576
2024-12-24,CMP_20241224_Meta,Meta,Awareness,8477.03,392059,0.0703,27569,13004,2451,0.0806,197,177.4,41937.2,3.9472
2024-12-24,CMP_20241224_Email,Email,Retention,9642.05,538122,0.1099,59156,37364,4409,0.1337,589,449.94,318018.13,31.9824
2024-12-24,CMP_20241224_Referral,Referral,Conversion,10890.34,644789,0.1191,76772,43067,4784,0.2093,1001,122.33,146943.62,12.493
2024-12-24,CMP_20241224_Organic,Organic,Awareness,13113.98,401451,0.1148,46094,32678,2276,0.1803,410,194.62,95753.84,6.3017
2024-12-24,CMP_20241224_YouTube,YouTube,Conversion,12180.87,714329,0.1008,71976,50351,5944,0.1095,650,462.93,361084.12,28.6435
2024-12-25,CMP_20241225_Google_Ads,Google Ads,Retention,10370.87,359744,0.1123,40403,26670,3231,0.1973,637,242.7,185520.17,16.8886
2024-12-25,CMP_20241225_Meta,Meta,Awareness,11753.13,563672,0.0806,45434,29824,6373,0.096,611,136.65,100193.76,7.5249
2024-12-25,CMP_20241225_Email,Email,Retention,5817.22,184142,0.0902,16602,10022,2290,0.0773,177,447.41,95030.02,15.336
2024-12-25,CMP_20241225_Referral,Referral,Conversion,14370.0,431064,0.1463,63066,49042,11596,0.1859,2155,439.27,1135951.8,78.0503
2024-12-25,CMP_20241225_Organic,Organic,Retention,12677.45,377548,0.1104,41697,27287,6528,0.1965,1282,95.27,146557.52,10.5605
2024-12-25,CMP_20241225_YouTube,YouTube,Conversion,4937.96,231415,0.0796,18409,14875,1631,0.1703,277,441.42,146727.23,28.7142
2024-12-26,CMP_20241226_Google_Ads,Google Ads,Conversion,7818.65,555080,0.0851,47251,34455,2006,0.2019,404,241.32,116993.61,13.9634
2024-12-26,CMP_20241226_Meta,Meta,Awareness,4701.97,341748,0.0811,27721,21171,4494,0.1577,708,70.25,59680.54,11.6927
2024-12-26,CMP_20241226_Email,Email,Conversion,14381.69,640654,0.086,55118,37221,6278,0.2107,1322,344.93,547189.4,37.0476
2024-12-26,CMP_20241226_Referral,Referral,Retention,11038.17,335009,0.1423,47679,36210,6694,0.1796,1202,268.27,386953.03,34.0559
2024-12-26,CMP_20241226_Organic,Organic,Retention,2034.34,128811,0.0958,12339,6671,1090,0.1764,192,111.66,25727.42,11.6466
2024-12-26,CMP_20241226_YouTube,YouTube,Awareness,14021.39,1034214,0.0677,70042,48992,5761,0.1267,729,59.22,51801.41,2.6945
2024-12-27,CMP_20241227_Google_Ads,Google Ads,Awareness,8615.33,510705,0.0886,45244,22745,4833,0.1564,755,88.04,79767.6,8.2588
2024-12-27,CMP_20241227_Meta,Meta,Awareness,9378.19,254004,0.0866,21986,16201,2848,0.1723,490,379.1,222912.98,22.7693
2024-12-27,CMP_20241227_Email,Email,Awareness,6751.09,491497,0.0959,47128,44771,4009,0.1979,793,122.23,116314.29,16.229
2024-12-27,CMP_20241227_Referral,Referral,Awareness,7501.39,229115,0.1059,24253,13835,2932,0.1474,432,170.37,88321.1,10.774
2024-12-27,CMP_20241227_Organic,Organic,Awareness,8111.49,626340,0.1046,65484,51102,8138,0.2211,1799,392.37,847044.29,103.4252
2024-12-27,CMP_20241227_YouTube,YouTube,Retention,6719.23,234446,0.0674,15805,11298,2635,0.1598,421,136.93,69175.26,9.2951
2024-12-28,CMP_20241228_Google_Ads,Google Ads,Awareness,6545.89,414988,0.0966,40089,31786,5728,0.1172,671,454.5,365964.43,54.9075
2024-12-28,CMP_20241228_Meta,Meta,Conversion,10136.9,532755,0.0964,51338,39441,6667,0.1197,798,54.59,52279.46,4.1573
2024-12-28,CMP_20241228_Email,Email,Conversion,14029.82,950009,0.1129,107257,62305,14521,0.0857,1244,251.27,375094.22,25.7355
2024-12-28,CMP_20241228_Referral,Referral,Conversion,3255.24,109655,0.0924,10127,5432,1525,0.1625,247,399.22,118329.56,35.3505
2024-12-28,CMP_20241228_Organic,Organic,Awareness,890.8,27789,0.098,2722,1884,408,0.1213,49,301.02,17699.91,18.8697
2024-12-28,CMP_20241228_YouTube,YouTube,Conversion,8590.44,524683,0.0687,36024,25231,3329,0.1067,355,200.38,85362.9,8.937
2024-12-29,CMP_20241229_Google_Ads,Google Ads,Retention,13939.38,1039814,0.0892,92733,53741,6757,0.0818,552,387.76,256853.55,17.4265
2024-12-29,CMP_20241229_Meta,Meta,Conversion,11459.61,859753,0.0686,59021,48281,7211,0.1396,1006,236.42,285405.41,23.9053
2024-12-29,CMP_20241229_Email,Email,Conversion,7675.57,513103,0.0997,51152,33916,3786,0.1522,576,357.6,247175.21,31.2028
2024-12-29,CMP_20241229_Referral,Referral,Conversion,8826.17,316179,0.1194,37754,27975,5551,0.1016,564,458.87,310562.18,34.1865
2024-12-29,CMP_20241229_Organic,Organic,Retention,4162.52,135648,0.1028,13947,8578,2090,0.1257,262,168.4,52944.34,11.7193
2024-12-29,CMP_20241229_YouTube,YouTube,Awareness,2033.9,75679,0.0992,7509,4544,868,0.1482,128,173.16,26597.91,12.0773
2024-12-30,CMP_20241230_Google_Ads,Google Ads,Retention,13833.16,903464,0.1082,97710,57689,7275,0.1271,924,189.24,209829.31,14.1686
2024-12-30,CMP_20241230_Meta,Meta,Awareness,13301.82,930517,0.0652,60710,49463,9366,0.1212,1134,89.9,122333.67,8.1968
2024-12-30,CMP_20241230_Email,Email,Awareness,13136.56,977870,0.1084,105991,85798,19057,0.1132,2156,275.82,713606.52,53.3222
2024-12-30,CMP_20241230_Referral,Referral,Conversion,8635.98,572739,0.116,66451,39353,6855,0.165,1131,415.07,563337.64,64.2315
2024-12-30,CMP_20241230_Organic,Organic,Retention,12003.45,469472,0.1252,58790,41078,7411,0.161,1192,203.87,291608.98,23.2938
2024-12-30,CMP_20241230_YouTube,YouTube,Awareness,3304.44,227433,0.0955,21715,13125,2239,0.048,107,167.69,21530.85,5.5157
2024-12-31,CMP_20241231_Google_Ads,Google Ads,Retention,9461.3,755705,0.0703,53135,41303,5915,0.1203,711,101.9,86941.11,8.1891
2024-12-31,CMP_20241231_Meta,Meta,Awareness,2152.31,109673,0.0918,10071,6810,1014,0.1374,139,476.19,79429.29,35.9042
2024-12-31,CMP_20241231_Email,Email,Awareness,1085.34,55535,0.1076,5973,3427,586,0.1868,109,336.11,43963.79,39.5071
2024-12-31,CMP_20241231_Referral,Referral,Awareness,12543.7,387566,0.1007,39040,30388,4146,0.127,526,490.91,309862.14,23.7026
2024-12-31,CMP_20241231_Organic,Organic,Awareness,6299.23,218478,0.1144,24988,17003,3522,0.1462,514,176.13,108638.64,16.2463
2024-12-31,CMP_20241231_YouTube,YouTube,Retention,11636.6,515809,0.0911,46990,33856,6782,0.0972,659,460.48,364151.28,30.2936
2025-01-01,CMP_20250101_Google_Ads,Google Ads,Awareness,11610.65,438035,0.0717,31421,22408,3551,0.1991,706,53.59,37831.51,2.2583
2025-01-01,CMP_20250101_Meta,Meta,Conversion,13850.91,926315,0.0614,56832,33855,8791,0.1163,1022,358.36,366240.81,25.4416
2025-01-01,CMP_20250101_Email,Email,Retention,8501.33,429973,0.1057,45447,33261,2053,0.1676,344,346.63,119241.73,13.0262
2025-01-01,CMP_20250101_Referral,Referral,Awareness,11083.2,535404,0.1379,73822,40758,7111,0.1879,1336,67.53,90219.81,7.1402
2025-01-01,CMP_20250101_Organic,Organic,Awareness,5339.9,330887,0.0869,28767,14328,1130,0.1589,179,126.73,22685.28,3.2483
2025-01-01,CMP_20250101_YouTube,YouTube,Awareness,8643.68,264751,0.092,24358,14181,2717,0.1139,309,264.41,81701.32,8.4521
2025-01-02,CMP_20250102_Google_Ads,Google Ads,Awareness,3606.37,195963,0.1184,23209,11504,1838,0.1477,271,89.52,24259.25,5.7268
2025-01-02,CMP_20250102_Meta,Meta,Conversion,4571.71,295719,0.0561,16587,12387,2503,0.1535,384,487.78,187305.98,39.9707
2025-01-02,CMP_20250102_Email,Email,Conversion,3392.32,238597,0.102,24338,16159,2433,0.1364,331,275.39,91152.7,25.8703
2025-01-02,CMP_20250102_Referral,Referral,Conversion,12802.18,264823,0.1415,37483,25160,2654,0.1531,406,382.58,155326.68,11.1328
2025-01-02,CMP_20250102_Organic,Organic,Retention,13185.41,514026,0.1192,61296,32197,5136,0.1334,685,437.84,299918.95,21.7463
2025-01-02,CMP_20250102_YouTube,YouTube,Awareness,10061.58,256908,0.0446,11465,8333,1688,0.1588,268,323.32,86650.07,7.612
2025-01-03,CMP_20250103_Google_Ads,Google Ads,Retention,10334.43,795559,0.0947,75357,42289,6138,0.1288,790,313.61,247748.83,22.9732
2025-01-03,CMP_20250103_Meta,Meta,Awareness,13428.28,560935,0.0602,33763,19991,4872,0.1232,600,314.04,188421.43,13.0317
